congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
114,Senate,121,2015-03-26,1,121,57,43,0.288,-0.026,0.257,0.579,-17.406,SCONRES11,Amendment Agreed to,To establish a deficit-neutral reserve fund relating to ensuring all legally married same-sex spouses have equal access to the Social Security and veterans benefits they have earned and receive equal treatment under the law pursuant to the Constitution of the United States.,On the Amendment,
114,Senate,122,2015-03-26,1,122,57,43,-0.095,-0.085,-0.388,0.385,-5.693,SCONRES11,Amendment Agreed to,To establish a deficit-neutral reserve fund to increase wages for American workers.,On the Amendment,
114,Senate,123,2015-03-26,1,123,51,49,0.179,-0.068,0.23,0.348,-13.521,SCONRES11,Motion Rejected,To create a point of order against legislation that would use tax dollars to censor publicly-funded climate science.,On the Motion,
114,Senate,124,2015-03-26,1,124,58,42,-0.113,-0.106,-0.446,-0.051,-5.316,SCONRES11,Amendment Agreed to,"To establish a deficit-neutral reserve fund relating to deterring the migration of unaccompanied children from El Salvador, Guatemala, and Honduras.",On the Amendment,
114,Senate,125,2015-03-26,1,125,73,27,0.502,0.087,0.136,0.114,-44.464,SCONRES11,Amendment Agreed to,"To establish a deficit-neutral reserve fund relating to enacting middle class tax relief, including extending and expanding refundable tax credits, such as tax provisions and policies included in legislation like the Working Families Tax Relief Act, American Opportunity Tax Credit Permanence and Consolidation Act, Helping Working Families Afford Child Care Act, or the 21st Century Worker Tax Cut Act, among other legislation.",On the Amendment,
114,Senate,126,2015-03-26,1,126,56,43,-0.055,-0.108,-0.452,-0.239,-2.664,SCONRES11,Amendment Agreed to,To modify the spending-neutral reserve fund reauthorizing funding for payments to counties and other units of local government to include the option of payment at levels roughly equivalent to property tax revenues lost due to the presence of Federal land.,On the Amendment,
114,Senate,127,2015-03-27,1,127,44,54,0.036,-0.085,0.458,-0.17,-0.381,SCONRES11,Amendment Rejected,"To establish a deficit-neutral reserve fund relating to eliminating deductions for corporate compensation in excess of $1,000,000.",On the Amendment,
114,Senate,128,2015-03-27,1,128,52,42,0.077,-0.087,-0.304,-0.714,-4.907,SCONRES11,Amendment Agreed to,To establish a spending-neutral reserve fund relating to prohibiting the designation of critical habitat.,On the Amendment,
114,Senate,129,2015-03-27,1,129,49,48,0.139,-0.08,-0.146,-0.031,-28.67,SCONRES11,Motion Rejected,"To establish a deficit-neutral reserve fund relating to construction of new facilities and improvements to existing facilities at the detention facilities at United States Naval Station, Guantanamo Bay, Cuba.",On the Motion,
114,Senate,130,2015-03-27,1,130,52,46,0.118,-0.104,-0.218,-0.135,-11.243,SCONRES11,Amendment Agreed to,To establish a deficit-neutral reserve fund relating to ending Washington's illegal exemption from Patient Protection and Affordable Care Act.,On the Amendment,
114,Senate,131,2015-03-27,1,131,42,56,-0.068,-0.101,0.377,-0.05,-5.439,SCONRES11,Amendment Rejected,To establish a deficit-neutral reserve fund relating to expanding social security.,On the Amendment,
114,Senate,132,2015-03-27,1,132,54,44,0.062,-0.098,-0.238,-0.347,-9.659,SCONRES11,Amendment Agreed to,To prohibit increasing the public debt limit under reconciliation.,On the Amendment,
114,Senate,133,2015-03-27,1,133,47,51,0.1,-0.022,0.197,0.271,-15.632,SCONRES11,Amendment Rejected,To establish a deficit-neutral reserve fund relating to providing a funding stream for a voter reinfranchisement initiative.,On the Amendment,
114,Senate,134,2015-03-27,1,134,50,48,0.221,-0.07,0.288,0.429,-11.67,SCONRES11,Amendment Agreed to,To provide for sequestration replacement.,On the Amendment,
114,Senate,135,2015-03-27,1,135,52,46,0.063,-0.069,-0.182,-0.025,-14.593,SCONRES11,Concurrent Resolution Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Concurrent Resolution,
114,Senate,136,2015-04-13,1,136,95,0,0.0,0.0,0.0,0.0,0.0,PN21,Nomination Confirmed,"Alfred H. Bennett, of Texas, to be United States District Judge for the Southern District of Texas",On the Nomination,
114,Senate,137,2015-04-14,1,137,54,45,0.036,-0.085,-0.459,0.17,-0.377,HR2,Amendment Rejected,To repeal the individual mandate.,On the Amendment,
114,Senate,138,2015-04-14,1,138,50,50,0.183,-0.075,0.286,0.362,-9.809,HR2,Motion Rejected,To protect and retain our Children's Health Insurance Program for 4 years (PRO-CHIP).,On the Motion,
114,Senate,139,2015-04-14,1,139,42,58,0.285,-0.064,-0.184,-0.094,-25.908,HR2,Amendment Rejected,To strike the provision excluding the budgetary effects of the Act from PAYGO requirements.,On the Amendment,
114,Senate,140,2015-04-14,1,140,43,57,-0.06,-0.121,0.37,0.341,-6.781,HR2,Motion Rejected,To improve women's access to quality health care.,On the Motion,
114,Senate,141,2015-04-14,1,141,11,89,0.656,-0.039,-0.299,-0.349,-20.106,HR2,Amendment Rejected,To provide steady updates of payment rates under the Medicare physician fee schedule.,On the Amendment,
114,Senate,142,2015-04-14,1,142,58,42,0.293,-0.003,0.179,0.322,-28.773,HR2,Motion Rejected,To repeal the therapy cap and provide for medical review of outpatient therapy services.,On the Motion,
114,Senate,143,2015-04-14,1,143,71,29,0.437,0.06,0.241,0.415,-30.859,HR2,Motion Agreed to,"A bill to amend title XVIII of the Social Security Act to repeal the Medicare sustainable growth rate and strengthen Medicare access by improving physician payments and making other improvements, to reauthorize the Children's Health Insurance Program, and for other purposes.",On the Motion,
114,Senate,144,2015-04-14,1,144,92,8,0.701,-0.074,0.336,0.326,-17.561,HR2,Bill Passed,"A bill to amend title XVIII of the Social Security Act to repeal the Medicare sustainable growth rate and strengthen Medicare access by improving physician payments and making other improvements, to reauthorize the Children's Health Insurance Program, and for other purposes.",On Passage of the Bill,
114,Senate,145,2015-04-15,1,145,54,43,-0.053,-0.131,-0.193,0.138,-16.672,SCONRES11,Motion Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Motion,
114,Senate,146,2015-04-15,1,146,86,11,0.712,-0.114,0.185,0.146,-29.45,SCONRES11,Motion Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Motion,
114,Senate,147,2015-04-15,1,147,85,11,0.52,-0.364,0.207,-0.696,-20.524,SCONRES11,Motion Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Motion,
114,Senate,148,2015-04-15,1,148,97,0,0.0,0.0,0.0,0.0,0.0,SCONRES11,Motion Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Motion,
114,Senate,149,2015-04-15,1,149,45,52,0.037,-0.084,0.454,-0.173,-0.384,SCONRES11,Motion Rejected,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Motion,
114,Senate,150,2015-04-15,1,150,84,13,0.624,-0.064,0.204,0.005,-27.252,SCONRES11,Motion Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Motion,
114,Senate,151,2015-04-15,1,151,57,40,-0.13,-0.095,-0.397,0.012,-8.781,SCONRES11,Motion Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Motion,
114,Senate,152,2015-04-15,1,152,44,53,-0.043,-0.077,0.387,-0.341,-2.827,SCONRES11,Motion Rejected,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Motion,
114,Senate,153,2015-04-15,1,153,45,52,0.037,-0.084,0.454,-0.173,-0.384,SCONRES11,Motion Rejected,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Motion,
114,Senate,154,2015-04-16,1,154,95,2,0.0,0.0,0.0,0.0,0.0,PN56,Nomination Confirmed,"Russell C. Deyo, of New Jersey, to be Under Secretary for Management, Department of Homeland Security",On the Nomination,
114,Senate,155,2015-04-20,1,155,91,0,0.0,0.0,0.0,0.0,0.0,PN16,Nomination Confirmed,"George C. Hanks, Jr., of Texas, to be United States District Judge for the Southern District of Texas",On the Nomination,
114,Senate,156,2015-04-22,1,156,43,55,-0.061,-0.116,0.369,0.341,-6.783,S178,Amendment Rejected,To improve the bill.,On the Amendment,
114,Senate,157,2015-04-22,1,157,98,0,0.0,0.0,0.0,0.0,0.0,S178,Amendment Agreed to,To strengthen the Justice for Victims of Trafficking Act by incorporating additional bipartisan amendments.,On the Amendment,
114,Senate,158,2015-04-22,1,158,45,53,0.196,0.003,-0.262,-0.585,-12.367,S178,Amendment Rejected,"To reauthorize the Runaway and Homeless Youth Act, and for other purposes.",On the Amendment,
114,Senate,159,2015-04-22,1,159,56,43,0.234,0.039,0.218,0.554,-19.772,S178,Amendment Rejected,To reauthorize the Runaway and Homeless Youth Act.,On the Amendment,
114,Senate,160,2015-04-22,1,160,99,0,0.0,0.0,0.0,0.0,0.0,S178,Amendment Agreed to,To direct the Attorney General to increase the amount provided under certain formula grants to States that have in place laws that terminate the parental rights of men who father children through rape.,On the Amendment,
114,Senate,161,2015-04-22,1,161,98,0,0.0,0.0,0.0,0.0,0.0,S178,Amendment Agreed to,To require the Secretary of Defense to inform the Attorney General of persons required to register as sex offenders.,On the Amendment,
114,Senate,162,2015-04-22,1,162,97,2,0.0,0.0,0.0,0.0,0.0,S178,Amendment Agreed to,"To amend title 18, United States Code, to provide a penalty for knowingly selling advertising that offers certain commercial sex acts.",On the Amendment,
114,Senate,163,2015-04-22,1,163,99,0,0.0,0.0,0.0,0.0,0.0,S178,Bill Passed,A bill to provide justice for the victims of trafficking.,On Passage of the Bill,
114,Senate,164,2015-04-23,1,164,66,34,0.39,0.022,0.247,0.478,-29.809,PN4,Cloture Motion Agreed to,"Loretta E. Lynch, of New York, to be Attorney General",On the Cloture Motion,
114,Senate,165,2015-04-23,1,165,56,43,0.254,0.012,0.22,0.476,-21.872,PN4,Nomination Confirmed,"Loretta E. Lynch, of New York, to be Attorney General",On the Nomination,
114,Senate,166,2015-04-27,1,166,87,0,0.0,0.0,0.0,0.0,0.0,PN43,Nomination Confirmed,"Dava J. Newman, of Massachusetts, to be Deputy Administrator of the National Aeronautics and Space Administration",On the Nomination,
114,Senate,167,2015-04-28,1,167,39,57,0.278,0.004,-0.168,-0.277,-27.328,HR1191,Amendment Rejected,To declare that any agreement reached by the President relating to the nuclear program of Iran is deemed a treaty that is subject to the advice and consent of the Senate.,On the Amendment,
114,Senate,168,2015-04-29,1,168,45,54,0.202,-0.022,-0.17,-0.284,-24.479,HR1191,Amendment Rejected,To require a certification that Iran has not directly supported or carried out an act of terrorism against the United States or a United States person anywhere in the world.,On the Amendment,
114,Senate,169,2015-05-04,1,169,93,0,0.0,0.0,0.0,0.0,0.0,PN209,Nomination Confirmed,"Willie E. May, of Maryland, to be Under Secretary of Commerce for Standards and Technology",On the Nomination,
114,Senate,170,2015-05-05,1,170,53,44,-0.001,-0.118,-0.202,0.1,-13.443,SCONRES11,Motion to Proceed Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Motion to Proceed,
114,Senate,171,2015-05-05,1,171,51,48,0.068,-0.077,-0.183,-0.021,-14.676,SCONRES11,Conference Report Agreed to,An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2016 and setting forth the appropriate budgetary levels for fiscal years 2017 through 2025.,On the Conference Report,
114,Senate,172,2015-05-05,1,172,96,3,0.937,0.09,0.238,0.509,-17.588,SJRES8,Motion to Table Agreed to,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to representation case procedures.",On the Motion to Table,
114,Senate,173,2015-05-07,1,173,93,6,0.799,-0.261,0.237,0.218,-20.328,HR1191,Cloture Motion Agreed to,In the nature of a substitute.,On the Cloture Motion,
114,Senate,174,2015-05-07,1,174,98,1,0.0,0.0,0.0,0.0,0.0,HR1191,Bill Passed,"A bill to provide for congressional review and oversight of agreements relating to Iran's nuclear program, and for other purposes.",On Passage of the Bill,
114,Senate,175,2015-05-11,1,175,90,0,0.0,0.0,0.0,0.0,0.0,SCONRES16,Concurrent Resolution Agreed to,A concurrent resolution stating the policy of the United States regarding the release of United States citizens in Iran.,On the Concurrent Resolution,
114,Senate,176,2015-05-12,1,176,52,45,0.051,-0.08,-0.235,0.269,-8.681,HR1314,Cloture on the Motion to Proceed Rejected,A bill to amend the Internal Revenue Code of 1986 to provide for a right to an administrative appeal relating to adverse determinations of tax-exempt status of certain organizations.,On Cloture on the Motion to Proceed,
114,Senate,177,2015-05-13,1,177,84,12,0.43,0.353,0.168,0.982,-17.484,PN31,Nomination Confirmed,"Sally Quillian Yates, of Georgia, to be Deputy Attorney General",On the Nomination,
114,Senate,178,2015-05-14,1,178,97,1,0.0,0.0,0.0,0.0,0.0,HR1295,Bill Passed,"An act to extend the African Growth and Opportunity Act, the Generalized System of Preferences, the preferential duty treatment program for Haiti, and for other purposes.",On Passage of the Bill,
114,Senate,179,2015-05-14,1,179,78,20,0.473,-0.311,0.175,-0.274,-30.932,HR644,Bill Passed,"An act to reauthorize trade facilitation and trade enforcement functions and activities, and for other purposes.",On Passage of the Bill,
114,Senate,180,2015-05-14,1,180,65,33,-0.213,-0.056,-0.314,0.352,-18.685,HR1314,Cloture on the Motion to Proceed Agreed to,A bill to amend the Internal Revenue Code of 1986 to provide for a right to an administrative appeal relating to adverse determinations of tax-exempt status of certain organizations.,On Cloture on the Motion to Proceed,
114,Senate,181,2015-05-18,1,181,45,41,0.11,-0.049,0.21,-0.111,-11.175,HR1314,Amendment Rejected,To restore funding for the trade adjustment assistance program to the level established by the Trade Adjustment Assistance Extension Act of 2011.,On the Amendment,
114,Senate,182,2015-05-18,1,182,92,0,0.0,0.0,0.0,0.0,0.0,HR1314,Amendment Agreed to,To establish consideration of the conditions relating to religious freedom of parties to trade negotiations as an overall negotiating objective of the United States.,On the Amendment,
114,Senate,183,2015-05-21,1,183,62,38,-0.184,-0.07,-0.125,0.033,-37.456,HR1314,Cloture Motion Agreed to,In the nature of a substitute.,On the Cloture Motion,
114,Senate,184,2015-05-21,1,184,100,0,0.0,0.0,0.0,0.0,0.0,PN20,Nomination Confirmed,"Jill N. Parrish, of Utah, to be United States District Judge for the District of Utah",On the Nomination,
114,Senate,185,2015-05-21,1,185,100,0,0.0,0.0,0.0,0.0,0.0,PN19,Nomination Confirmed,"Jose Rolando Olvera, Jr., of Texas, to be United States District Judge for the Southern District of Texas",On the Nomination,
114,Senate,186,2015-05-22,1,186,70,29,-0.319,0.044,-0.11,0.143,-46.626,HR1314,Amendment Agreed to,Of a perfecting nature.,On the Amendment,
114,Senate,187,2015-05-22,1,187,48,51,0.083,-0.067,0.096,-0.144,-48.769,HR1314,Amendment Rejected,To make it a principal negotiating objective of the United States to address currency manipulation in trade agreements.,On the Amendment,
114,Senate,188,2015-05-22,1,188,39,60,-0.14,-0.105,0.196,-0.089,-21.66,HR1314,Amendment Rejected,To prohibit the application of the trade authorities procedures to an implementing bill submitted with respect to a trade agreement that includes investor-state dispute settlement.,On the Amendment,
114,Senate,189,2015-05-22,1,189,47,52,0.046,-0.095,0.106,0.027,-42.141,HR1314,Amendment Rejected,To require the approval of Congress before additional countries may join the Trans-Pacific Partnership Agreement.,On the Amendment,
114,Senate,190,2015-05-22,1,190,36,62,0.375,-0.038,-0.254,-0.325,-21.846,HR1314,Amendment Rejected,To strike the extension of the trade adjustment assistance program.,On the Amendment,
114,Senate,191,2015-05-22,1,191,62,37,-0.201,-0.051,-0.124,0.049,-38.19,HR1314,Amendment Agreed to,In the nature of a substitute.,On the Amendment,
114,Senate,192,2015-05-22,1,192,61,38,-0.183,-0.072,-0.125,0.035,-37.39,HR1314,Cloture Motion Agreed to,A bill to amend the Internal Revenue Code of 1986 to provide for a right to an administrative appeal relating to adverse determinations of tax-exempt status of certain organizations.,On the Cloture Motion,
114,Senate,193,2015-05-22,1,193,62,37,-0.201,-0.051,-0.124,0.049,-38.19,HR1314,Bill Passed,A bill to amend the Internal Revenue Code of 1986 to provide for a right to an administrative appeal relating to adverse determinations of tax-exempt status of certain organizations.,On Passage of the Bill,
114,Senate,194,2015-05-23,1,194,57,42,0.24,-0.056,0.114,0.075,-41.024,HR2048,Cloture on the Motion to Proceed Rejected,"A bill to reform the authorities of the Federal Government to require the production of certain business records, conduct electronic surveillance, use pen registers and trap and trace devices, and use other forms of information gathering for foreign intelligence, counterterrorism, and criminal purposes, and for other purposes.",On Cloture on the Motion to Proceed,
114,Senate,195,2015-05-23,1,195,45,54,0.158,0.079,-0.122,-0.21,-35.974,S1357,Cloture on the Motion to Proceed Rejected,"A bill to extend authority relating to roving surveillance, access to business records, and individual terrorists as agents of foreign powers under the Foreign Intelligence Surveillance Act of 1978 until July 31, 2015, and for other purposes.",On Cloture on the Motion to Proceed,
114,Senate,196,2015-05-31,1,196,77,17,0.485,0.315,0.129,0.36,-34.516,HR2048,Cloture on the Motion to Proceed Agreed to,"A bill to reform the authorities of the Federal Government to require the production of certain business records, conduct electronic surveillance, use pen registers and trap and trace devices, and use other forms of information gathering for foreign intelligence, counterterrorism, and criminal purposes, and for other purposes.",On Cloture on the Motion to Proceed,
114,Senate,197,2015-06-02,1,197,83,14,0.484,0.4,0.111,0.458,-30.034,HR2048,Cloture Motion Agreed to,"A bill to reform the authorities of the Federal Government to require the production of certain business records, conduct electronic surveillance, use pen registers and trap and trace devices, and use other forms of information gathering for foreign intelligence, counterterrorism, and criminal purposes, and for other purposes.",On the Cloture Motion,
114,Senate,198,2015-06-02,1,198,42,56,0.23,-0.171,-0.114,0.017,-41.176,HR2048,Amendment Rejected,Of a perfecting nature.,On the Amendment,
114,Senate,199,2015-06-02,1,199,44,54,0.196,0.018,-0.108,-0.123,-40.688,HR2048,Amendment Rejected,Of a perfecting nature.,On the Amendment,
114,Senate,200,2015-06-02,1,200,43,56,0.2,0.048,-0.105,-0.161,-42.156,HR2048,Amendment Rejected,In the nature of a substitute.,On the Amendment,
114,Senate,201,2015-06-02,1,201,67,32,0.449,0.138,0.104,0.159,-48.57,HR2048,Bill Passed,"A bill to reform the authorities of the Federal Government to require the production of certain business records, conduct electronic surveillance, use pen registers and trap and trace devices, and use other forms of information gathering for foreign intelligence, counterterrorism, and criminal purposes, and for other purposes.",On Passage of the Bill,
114,Senate,202,2015-06-04,1,202,61,34,-0.179,-0.054,-0.229,0.184,-25.007,HR1735,Amendment Agreed to,"To provide additional amounts for procurement and for research, development, test, and evaluation for Stryker Lethality Upgrades, and to provide an offset.",On the Amendment,
114,Senate,203,2015-06-04,1,203,53,42,0.212,0.033,0.248,0.633,-14.696,HR1735,Amendment Rejected,To revise the definition of spouse for purposes of veterans benefits in recognition of new State definitions of spouse.,On the Amendment,
114,Senate,204,2015-06-04,1,204,48,44,0.075,-0.078,-0.181,0.198,-18.405,HR1735,Amendment Agreed to,To provide for the stationing of C-130 H aircraft avionics previously modified by the Avionics Modernization Program (AMP) in support of daily training and contingency requirements for Airborne and Special Operations Forces.,On the Amendment,
114,Senate,205,2015-06-09,1,205,46,51,0.037,-0.085,0.455,-0.169,-0.386,HR1735,Amendment Rejected,To limit the availability of amounts authorized to be appropriated for overseas contingency operations pending relief from the spending limits under the Budget Control Act of 2011.,On the Amendment,
114,Senate,206,2015-06-10,1,206,31,65,0.433,-0.037,-0.17,-0.225,-30.96,HR1735,Motion to Table Failed,To reauthorize and reform the Export-Import Bank of the United States.,On the Motion to Table,
114,Senate,207,2015-06-11,1,207,56,40,-0.115,0.017,-0.165,-0.414,-24.315,HR1735,Cloture Motion Rejected,To improve cybersecurity in the United States through enhanced sharing of information about cybersecurity threats.,On the Cloture Motion,
114,Senate,208,2015-06-15,1,208,62,24,0.351,0.134,0.257,0.833,-21.494,PN88,Nomination Confirmed,"Matthew T. McGuire, of the District of Columbia, to be United States Executive Director of the International Bank for Reconstruction and Development for a term of two years",On the Nomination,
114,Senate,209,2015-06-16,1,209,78,21,0.432,0.233,0.166,0.509,-32.245,HR1735,Amendment Agreed to,To reaffirm the prohibition on torture.,On the Amendment,
114,Senate,210,2015-06-16,1,210,54,45,0.007,-0.037,-0.104,0.04,-43.211,HR1735,Amendment Rejected,"To provide for a temporary, emergency authorization of defense articles, defense services, and related training directly to the Kurdistan Regional Government.",On the Amendment,
114,Senate,211,2015-06-16,1,211,50,49,0.092,-0.02,0.077,0.144,-50.005,HR1735,Amendment Rejected,To reform procedures for determinations to proceed to trial by court-martial for certain offenses under the Uniform Code of Military Justice.,On the Amendment,
114,Senate,212,2015-06-16,1,212,83,15,-0.516,0.223,-0.162,0.048,-30.421,HR1735,Cloture Motion Agreed to,In the nature of a substitute.,On the Cloture Motion,
114,Senate,213,2015-06-16,1,213,26,73,0.483,0.024,-0.162,-0.21,-38.178,HR1735,Amendment Rejected,"To limit the retirement of Army combat units, and to provide an offset.",On the Amendment,
114,Senate,214,2015-06-17,1,214,84,14,-0.438,0.05,-0.188,0.228,-28.087,HR1735,Cloture Motion Agreed to,"An act to authorize appropriations for fiscal year 2016 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",On the Cloture Motion,
114,Senate,215,2015-06-18,1,215,71,25,-0.364,-0.221,-0.162,-0.065,-31.181,HR1735,Bill Passed,"An act to authorize appropriations for fiscal year 2016 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",On Passage of the Bill,
114,Senate,216,2015-06-18,1,216,50,45,0.062,-0.093,-0.224,-0.018,-8.708,HR2685,Cloture on the Motion to Proceed Rejected,"A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 2016, and for other purposes.",On Cloture on the Motion to Proceed,
114,Senate,217,2015-06-22,1,217,81,1,0.0,0.0,0.0,0.0,0.0,PN414,Nomination Confirmed,"Peter V. Neffenger, of Ohio, to be an Assistant Secretary of Homeland Security",On the Nomination,
114,Senate,218,2015-06-23,1,218,60,37,-0.187,-0.096,-0.125,0.084,-37.24,HR2146,Cloture Motion Agreed to,"A bill to amend the Internal Revenue Code of 1986 to allow Federal law enforcement officers, firefighters, and air traffic controllers to make penalty-free withdrawals from governmental plans after age 50, and for other purposes.",On the Cloture Motion,
114,Senate,219,2015-06-24,1,219,60,38,-0.182,-0.101,-0.126,0.086,-37.5,HR2146,Motion Agreed to,"A bill to amend the Internal Revenue Code of 1986 to allow Federal law enforcement officers, firefighters, and air traffic controllers to make penalty-free withdrawals from governmental plans after age 50, and for other purposes.",On the Motion,
114,Senate,220,2015-06-24,1,220,76,22,0.481,0.103,0.354,0.786,-20.503,HR1295,Cloture Motion Agreed to,"An act to extend the African Growth and Opportunity Act, the Generalized System of Preferences, the preferential duty treatment program for Haiti, and for other purposes.",On the Cloture Motion,
114,Senate,221,2015-07-07,1,221,95,0,0.0,0.0,0.0,0.0,0.0,PN12,Nomination Confirmed,"Kara Farnandez Stoll, of Virginia, to be United States Circuit Judge for the Federal Circuit",On the Nomination,
114,Senate,222,2015-07-08,1,222,98,0,0.0,0.0,0.0,0.0,0.0,S1177,Amendment Agreed to,To amend the Elementary and Secondary Education Act of 1965 regarding school librarians and effective school library programs.,On the Amendment,
114,Senate,223,2015-07-08,1,223,47,50,0.138,-0.077,0.219,0.153,-12.175,S1177,Amendment Rejected,"To amend section 1111(b)(2)(B)(xi) to provide for additional disaggregation for local educational agencies with a total of not less than 1,000 Asian and Native Hawaiian or Pacific Islander students.",On the Amendment,
114,Senate,224,2015-07-08,1,224,56,41,0.268,-0.127,0.159,-0.208,-35.717,S1177,Amendment Agreed to,To restore sections of the Elementary and Secondary Education Act of 1965.,On the Amendment,
